"bill","committee","session","url","filename","date"
"","Public Hearing before the ASSEMBLY TASK FORCE ON FISCAL RESPONSIBILITY","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/061202RS.htm","061202RS.htm","June 12, 2002"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp12022011_appendix.pdf","cp12022011_appendix.pdf","December 2, 2011"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting09062011.pdf","redistricting09062011.pdf","September 6, 2011"
"","Committee Meeting of ASSEMBLY SELECT COMMITTEE ON INVESTIGATION ASSEMBLY SELECT COMMITTEE ON INVESTIGATION","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/asi01162014.pdf","asi01162014.pdf","January 16, 2014"
"","Committee Meeting of ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aen06122014.pdf","aen06122014.pdf","June 12, 2014"
"","Committee Meeting of ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aen06122014_appendix.pdf","aen06122014_appendix.pdf","June 12, 2014"
"","ommittee Meeting of SENATE ENVIRONMENT AND ENERGY COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/senaen07212014.pdf","senaen07212014.pdf","July 21, 2014"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed01182017.pdf","aed01182017.pdf","January 18, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed01182017_appendix.pdf","aed01182017_appendix.pdf","January 18, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed02012017.pdf","aed02012017.pdf","February 1, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed02012017_appendix.pdf","aed02012017_appendix.pdf","February 1, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed02072017.pdf","aed02072017.pdf","February 7, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed02072017_appendix.pdf","aed02072017_appendix.pdf","February 7, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed02232017.pdf","aed02232017.pdf","February 23, 2017"
"","Committee Meeting of ASSEMBLY EDUCATION COMMITTEE ASSEMBLY EDUCATION COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/aed02232017_appendix.pdf","aed02232017_appendix.pdf","February 23, 2017"
"","Public Hearing before SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sen04182017.pdf","sen04182017.pdf","April 18, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo06042015_appendix.pdf","slo06042015_appendix.pdf","June 4, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/06102015_SLO_complete.pdf","06102015_SLO_complete.pdf","June 10, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/06102015_SLO_appendix.pdf","06102015_SLO_appendix.pdf","June 10, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo08102015.pdf","slo08102015.pdf","August 10, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo08102015_appendix.pdf","slo08102015_appendix.pdf","August 10, 2015"
"","Commission Meeting of STATE HOUSE COMMISSION","2013 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc06272013_appendix.pdf","shc06272013_appendix.pdf","June 27, 2013"
"","Commission Meeting of STATE HOUSE COMMISSION","2013 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc12162013.pdf","shc12162013.pdf","December 16, 2013"
"","Commission Meeting of STATE HOUSE COMMISSION","2013 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc12162013_appendix.pdf","shc12162013_appendix.pdf","December 16, 2013"
"","Committee Meeting of STATE LEASING AND SPACE UTILIZATION COMMITTEE STATE LEASING AND SPACE UTILIZATION COMMITTEE","2013 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slsu06062013.pdf","slsu06062013.pdf","June 6, 2013"
"","Committee Meeting of STATE LEASING AND SPACE UTILIZATION COMMITTEE STATE LEASING AND SPACE UTILIZATION COMMITTEE","2013 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu12122013.pdf","jlsu12122013.pdf","December 12, 2013"
"","before LEGISLATIVE TASK FORCE ON PUBLIC BROADCASTING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jtpb09162010.pdf","jtpb09162010.pdf","September 16, 2010"
"","before LEGISLATIVE TASK FORCE ON PUBLIC BROADCASTING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jtpb09162010_appendix.pdf","jtpb09162010_appendix.pdf","September 16, 2010"
"","before LEGISLATIVE TASK FORCE ON PUBLIC BROADCASTING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jtpb09232010.pdf","jtpb09232010.pdf","September 23, 2010"
"","before LEGISLATIVE TASK FORCE ON PUBLIC BROADCASTING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jtpb09232010_appendix.pdf","jtpb09232010_appendix.pdf","September 23, 2010"
"","Committee Meeting of STATE LEASING AND SPACE UTILIZATION COMMITTEE COMMITTEE","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu02182010.pdf","jlsu02182010.pdf","February 18, 2010"
"","Committee Meeting of STATE LEASING AND SPACE UTILIZATION COMMITTEE STATE LEASING AND SPACE UTILIZATION COMMITTEE","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu06242010.pdf","jlsu06242010.pdf","June 24, 2010"
"","Committee Meeting of STATE LEASING AND SPACE UTILIZATION COMMITTEE STATE LEASING AND SPACE UTILIZATION COMMITTEE","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/jlsu12092010.pdf","jlsu12092010.pdf","December 09, 2010"
"","Committee Meeting of the ASSEMBLY REGULATORY OVERSIGHT COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/102402RS.htm","102402RS.htm","October 24, 2002"
"","Public Hearing before SENATE STATE GOVERNMENT GOVERNMENT, WAGERING,
TOURISM AND HISTORIC PRESERVATION COMMITTEE COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ssg01072016_CR184.pdf","ssg01072016_CR184.pdf","January 7, 2016"
"","Public Hearing before SENATE STATE GOVERNMENT GOVERNMENT, WAGERING,
TOURISM AND HISTORIC PRESERVATION COMMITTEE COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ssg01072016_CR184_appendix.pdf","ssg01072016_CR184_appendix.pdf","January 7, 2016"
"","Committee Meeting of the ASSEMBLY REGULATORY OVERSIGHT COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/093002RS.htm","093002RS.htm","September 30, 2002"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting09222011.pdf","redistricting09222011.pdf","September 22, 2011"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION [New Brunswick]","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting10112011.pdf","redistricting10112011.pdf","October 11, 2011"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION [New Brunswick]","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting10112011_appendix.pdf","redistricting10112011_appendix.pdf","October 11, 2011"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION [Newark]","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting10112011_robeson.pdf","redistricting10112011_robeson.pdf","October 11, 2011"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION [Newark]","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting10112011_robeson_appendix.pdf","redistricting10112011_robeson_appendix.pdf","October 11, 2011"
"","ommittee Meeting of SENATE ENVIRONMENT AND ENERGY COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sen07212014_appendix.pdf","sen07212014_appendix.pdf","July 21, 2014"
"","Committee Meeting of ASSEMBLY HIGHER EDUCATION COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ahi05142014.pdf","ahi05142014.pdf","May 14, 2014"
"","Committee Meeting of ASSEMBLY HIGHER EDUCATION COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ahi05142014_appendix.pdf","ahi05142014_appendix.pdf","May 14, 2014"
"","Committee Meeting of ASSEMBLY HIGHER EDUCATION COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ahi05282014.pdf","ahi05282014.pdf","May 28, 2014"
"","Committee Meeting of ASSEMBLY HIGHER EDUCATION COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ahi05282014_appendix.pdf","ahi05282014_appendix.pdf","May 28, 2014"
"","Committee Meeting of ASSEMBLY HIGHER EDUCATION COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ahi06112014.pdf","ahi06112014.pdf","June 11, 2014"
"","Committee Meeting of ASSEMBLY HIGHER EDUCATION COMMITTEE COMMITTEE","2014 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ahi06112014_appendix.pdf","ahi06112014_appendix.pdf","June 11, 2014"
"","Committee Meeting of the ASSEMBLY REGULATORY OVERSIGHT COMMITTEE COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/Pubhear/061702LB.htm","061702LB.htm","June 17, 2002"
"","Public Hearing before SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sen04182017_appendix.pdf","sen04182017_appendix.pdf","April 18, 2017"
"","Public Hearing before SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/senaen08102017.pdf","senaen08102017.pdf","August 10, 2017"
"","Public Hearing before SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/senaen08102017_appendix.pdf","senaen08102017_appendix.pdf","August 10, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sloaju02232017.pdf","sloaju02232017.pdf","February 23, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sloaju02232017_appendix.pdf","sloaju02232017_appendix.pdf","February 23, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sloaju04282017.pdf","sloaju04282017.pdf","April 28, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sloaju04282017_appendix.pdf","sloaju04282017_appendix.pdf","April 28, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE SENATE LEGISLATIVE OVERSIGHT COMMITTEE AND ASSEMBLY JUDICIARY COMMITTEE","2017 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/sloaju05312017.pdf","sloaju05312017.pdf","May 31, 2017"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo09102015.pdf","slo09102015.pdf","September 10, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo09102015_appendix.pdf","slo09102015_appendix.pdf","September 10, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo09242015.pdf","slo09242015.pdf","September 24, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo09242015_appendix.pdf","slo09242015_appendix.pdf","September 24, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo10202015.pdf","slo10202015.pdf","October 20, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo10202015_appendix.pdf","slo10202015_appendix.pdf","October 20, 2015"
"","Committee Meeting of SENATE LEGISLATIVE OVERSIGHT COMMITTEE COMMITTEE","2015 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/slo10282015.pdf","slo10282015.pdf","October 28, 2015"
"","Panel Meeting of the ASSEMBLY LIGHT RAIL TRANSIT LEGISLATIVE PANEL AND ASSEMBLY TRANSPORTATION COMMITTEE LIGHT RAIL TRANSIT LEGISLATIVE PANEL AND ASSEMBLY TRANSPORTATION COMMITTEE","2002 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/092402lb.htm","092402lb.htm","September 24, 2002"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp02232010.pdf","cp02232010.pdf","February 23, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp09172010.pdf","cp09172010.pdf","September 17, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp10012010.pdf","cp10012010.pdf","October 1, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp10012010_appendix.pdf","cp10012010_appendix.pdf","October 1, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp10222010.pdf","cp10222010.pdf","October 22, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp10222010_appendix.pdf","cp10222010_appendix.pdf","October 22, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp11192010.pdf","cp11192010.pdf","November 19, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp11192010_appendix.pdf","cp11192010_appendix.pdf","November 19, 2010"
"","Commission Meeting of NEW JERSEY COMMISSION ON CAPITAL BUDGETING AND PLANNING","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/cp12102010.pdf","cp12102010.pdf","December 10, 2010"
"","Commission Meeting of STATE HOUSE COMMISSION","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc06102010.pdf","shc06102010.pdf","June 10, 2010"
"","Commission Meeting of STATE HOUSE COMMISSION","2010 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc07022010.pdf","shc07022010.pdf","July 2, 2010"
"","Public Hearing before SENATE STATE GOVERNMENT GOVERNMENT,WAGERING,
TOURISM AND HISTORIC PRESERVATION COMMITTEE COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ssg01072016_CR188.pdf","ssg01072016_CR188.pdf","January 7, 2016"
"","Public Hearing before SENATE STATE GOVERNMENT GOVERNMENT,WAGERING,
TOURISM AND HISTORIC PRESERVATION COMMITTEE COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/ssg01072016_CR188_appendix.pdf","ssg01072016_CR188_appendix.pdf","January 7, 2016"
"","Joint Committee Meeting of SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/senaen08182016.pdf","senaen08182016.pdf","August 18, 2016"
"","Joint Committee Meeting of SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE SENATE ENVIRONMENT AND ENERGY COMMITTEE AND ASSEMBLY ENVIRONMENT AND SOLID WASTE COMMITTEE","2016 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/senaen08182016_appendix.pdf","senaen08182016_appendix.pdf","August 18, 2016"
"","Commission Meeting of NEW JERSEY REDISTRICTING COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/redistricting12232011.pdf","redistricting12232011.pdf","December 23, 2011"
"","Commission Meeting of STATEHOUSE COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc05022011.pdf","shc05022011.pdf","May 2, 2011"
"","Commission Meeting of STATEHOUSE COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc06302011.pdf","shc06302011.pdf","June 30, 2011"
"","Commission Meeting of STATEHOUSE COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10132011.pdf","shc10132011.pdf","October 13, 2011"
"","Commission Meeting of STATEHOUSE COMMISSION","2011 Public Hearings","http://www.njleg.state.nj.us/legislativepub/pubhear/shc10132011_appendix.pdf","shc10132011_appendix.pdf","October 13, 2011"
